IMAGE_NAME,LABEL,RIGHT_HAND_PROB,LEFT_HAND_PROB,RIGHT_X_WRIST,RIGHT_Y_WRIST,RIGHT_Z_WRIST,RIGHT_X_THUMB_CMC,RIGHT_Y_THUMB_CMC,RIGHT_Z_THUMB_CMC,RIGHT_X_THUMB_MCP,RIGHT_Y_THUMB_MCP,RIGHT_Z_THUMB_MCP,RIGHT_X_THUMB_IP,RIGHT_Y_THUMB_IP,RIGHT_Z_THUMB_IP,RIGHT_X_THUMB_TIP,RIGHT_Y_THUMB_TIP,RIGHT_Z_THUMB_TIP,RIGHT_X_INDEX_FINGER_MCP,RIGHT_Y_INDEX_FINGER_MCP,RIGHT_Z_INDEX_FINGER_MCP,RIGHT_X_INDEX_FINGER_PIP,RIGHT_Y_INDEX_FINGER_PIP,RIGHT_Z_INDEX_FINGER_PIP,RIGHT_X_INDEX_FINGER_DIP,RIGHT_Y_INDEX_FINGER_DIP,RIGHT_Z_INDEX_FINGER_DIP,RIGHT_X_INDEX_FINGER_TIP,RIGHT_Y_INDEX_FINGER_TIP,RIGHT_Z_INDEX_FINGER_TIP,RIGHT_X_MIDDLE_FINGER_MCP,RIGHT_Y_MIDDLE_FINGER_MCP,RIGHT_Z_MIDDLE_FINGER_MCP,RIGHT_X_MIDDLE_FINGER_PIP,RIGHT_Y_MIDDLE_FINGER_PIP,RIGHT_Z_MIDDLE_FINGER_PIP,RIGHT_X_MIDDLE_FINGER_DIP,RIGHT_Y_MIDDLE_FINGER_DIP,RIGHT_Z_MIDDLE_FINGER_DIP,RIGHT_X_MIDDLE_FINGER_TIP,RIGHT_Y_MIDDLE_FINGER_TIP,RIGHT_Z_MIDDLE_FINGER_TIP,RIGHT_X_RING_FINGER_MCP,RIGHT_Y_RING_FINGER_MCP,RIGHT_Z_RING_FINGER_MCP,RIGHT_X_RING_FINGER_PIP,RIGHT_Y_RING_FINGER_PIP,RIGHT_Z_RING_FINGER_PIP,RIGHT_X_RING_FINGER_DIP,RIGHT_Y_RING_FINGER_DIP,RIGHT_Z_RING_FINGER_DIP,RIGHT_X_RING_FINGER_TIP,RIGHT_Y_RING_FINGER_TIP,RIGHT_Z_RING_FINGER_TIP,RIGHT_X_PINKY_MCP,RIGHT_Y_PINKY_MCP,RIGHT_Z_PINKY_MCP,RIGHT_X_PINKY_PIP,RIGHT_Y_PINKY_PIP,RIGHT_Z_PINKY_PIP,RIGHT_X_PINKY_DIP,RIGHT_Y_PINKY_DIP,RIGHT_Z_PINKY_DIP,RIGHT_X_PINKY_TIP,RIGHT_Y_PINKY_TIP,RIGHT_Z_PINKY_TIP,LEFT_X_WRIST,LEFT_Y_WRIST,LEFT_Z_WRIST,LEFT_X_THUMB_CMC,LEFT_Y_THUMB_CMC,LEFT_Z_THUMB_CMC,LEFT_X_THUMB_MCP,LEFT_Y_THUMB_MCP,LEFT_Z_THUMB_MCP,LEFT_X_THUMB_IP,LEFT_Y_THUMB_IP,LEFT_Z_THUMB_IP,LEFT_X_THUMB_TIP,LEFT_Y_THUMB_TIP,LEFT_Z_THUMB_TIP,LEFT_X_INDEX_FINGER_MCP,LEFT_Y_INDEX_FINGER_MCP,LEFT_Z_INDEX_FINGER_MCP,LEFT_X_INDEX_FINGER_PIP,LEFT_Y_INDEX_FINGER_PIP,LEFT_Z_INDEX_FINGER_PIP,LEFT_X_INDEX_FINGER_DIP,LEFT_Y_INDEX_FINGER_DIP,LEFT_Z_INDEX_FINGER_DIP,LEFT_X_INDEX_FINGER_TIP,LEFT_Y_INDEX_FINGER_TIP,LEFT_Z_INDEX_FINGER_TIP,LEFT_X_MIDDLE_FINGER_MCP,LEFT_Y_MIDDLE_FINGER_MCP,LEFT_Z_MIDDLE_FINGER_MCP,LEFT_X_MIDDLE_FINGER_PIP,LEFT_Y_MIDDLE_FINGER_PIP,LEFT_Z_MIDDLE_FINGER_PIP,LEFT_X_MIDDLE_FINGER_DIP,LEFT_Y_MIDDLE_FINGER_DIP,LEFT_Z_MIDDLE_FINGER_DIP,LEFT_X_MIDDLE_FINGER_TIP,LEFT_Y_MIDDLE_FINGER_TIP,LEFT_Z_MIDDLE_FINGER_TIP,LEFT_X_RING_FINGER_MCP,LEFT_Y_RING_FINGER_MCP,LEFT_Z_RING_FINGER_MCP,LEFT_X_RING_FINGER_PIP,LEFT_Y_RING_FINGER_PIP,LEFT_Z_RING_FINGER_PIP,LEFT_X_RING_FINGER_DIP,LEFT_Y_RING_FINGER_DIP,LEFT_Z_RING_FINGER_DIP,LEFT_X_RING_FINGER_TIP,LEFT_Y_RING_FINGER_TIP,LEFT_Z_RING_FINGER_TIP,LEFT_X_PINKY_MCP,LEFT_Y_PINKY_MCP,LEFT_Z_PINKY_MCP,LEFT_X_PINKY_PIP,LEFT_Y_PINKY_PIP,LEFT_Z_PINKY_PIP,LEFT_X_PINKY_DIP,LEFT_Y_PINKY_DIP,LEFT_Z_PINKY_DIP,LEFT_X_PINKY_TIP,LEFT_Y_PINKY_TIP,LEFT_Z_PINKY_TIP
img_029.jpg,0,0.999989926815033,0,0.49044638872146606,0.6790206432342529,-0.00010936288890661672,0.6092579364776611,0.6758046746253967,-0.1752101480960846,0.7181057333946228,0.6302156448364258,-0.25324270129203796,0.8108221888542175,0.5835241079330444,-0.266217976808548,0.8586151599884033,0.5271537899971008,-0.2611696720123291,0.5414351224899292,0.520993709564209,-0.3063727617263794,0.6838604807853699,0.44675034284591675,-0.31946101784706116,0.794590413570404,0.4586791694164276,-0.28041180968284607,0.8544192314147949,0.4882376194000244,-0.25991979241371155,0.5102261304855347,0.49762338399887085,-0.2044251561164856,0.6802701354026794,0.43417298793792725,-0.2224777489900589,0.7878426909446716,0.45379307866096497,-0.18872325122356415,0.8246243000030518,0.4881319999694824,-0.16887621581554413,0.5055540800094604,0.48631688952445984,-0.10710941255092621,0.6577978134155273,0.4329817295074463,-0.10383912175893784,0.7473278641700745,0.4523467421531677,-0.08138816803693771,0.7738338708877563,0.4821079969406128,-0.07180805504322052,0.5160092711448669,0.4840078055858612,-0.019128739833831787,0.6225014925003052,0.4445648491382599,-0.0386614128947258,0.6903146505355835,0.45518338680267334,-0.048747096210718155,0.7201777696609497,0.4773508906364441,-0.0582134872674942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
img_025.jpg,0,0.9552240371704102,0,0.5825866460800171,0.9549144506454468,-0.0005058238166384399,0.39150744676589966,0.9069439172744751,0.03299562260508537,0.3110240697860718,0.8169506192207336,0.00888549443334341,0.2930070757865906,0.7053605914115906,-0.014556213282048702,0.29564225673675537,0.6488386392593384,-0.03774426877498627,0.3810025453567505,0.6641722321510315,-0.10303625464439392,0.29648420214653015,0.5922558903694153,-0.08880618214607239,0.29219454526901245,0.6482898592948914,-0.04224134236574173,0.30059346556663513,0.7114343643188477,-0.02831144444644451,0.5025632381439209,0.6335527896881104,-0.12772326171398163,0.3932688236236572,0.4108541011810303,-0.1497092992067337,0.34212031960487366,0.2406758964061737,-0.18893200159072876,0.31559786200523376,0.103415846824646,-0.26214680075645447,0.6216176152229309,0.6382583379745483,-0.1250152289867401,0.5820745825767517,0.43382346630096436,-0.14724841713905334,0.5837044715881348,0.3149375021457672,-0.12349976599216461,0.5934195518493652,0.23921117186546326,-0.13963313400745392,0.7283884286880493,0.6650779247283936,-0.11160430312156677,0.7987515926361084,0.5134606957435608,-0.15977837145328522,0.8377431631088257,0.4322130084037781,-0.14030714333057404,0.8596384525299072,0.3702354431152344,-0.1290934830904007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
img_027.jpg,0,0,0.9996418356895447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49870628118515015,0.6163111925125122,-0.00010561657109064981,0.5380270481109619,0.5312213897705078,0.03520495817065239,0.5113394856452942,0.4722890853881836,0.0803125873208046,0.48074471950531006,0.4279490113258362,0.11682901531457901,0.44576022028923035,0.3882277309894562,0.16005578637123108,0.36668190360069275,0.5040831565856934,0.14546942710876465,0.321361243724823,0.4539125859737396,0.19022077322006226,0.34717267751693726,0.4218699038028717,0.20129914581775665,0.3785862326622009,0.4103865921497345,0.1972929835319519,0.34211328625679016,0.5084199905395508,0.14936316013336182,0.3003665506839752,0.4507242739200592,0.19714932143688202,0.33069881796836853,0.41735583543777466,0.1864844262599945,0.35929661989212036,0.4098370373249054,0.17497238516807556,0.32983288168907166,0.5065981149673462,0.1516885906457901,0.28862878680229187,0.4465915560722351,0.19341301918029785,0.3290424942970276,0.4202059209346771,0.17452265322208405,0.3670732378959656,0.4176013469696045,0.15819157660007477,0.32510149478912354,0.4966091215610504,0.1563926637172699,0.2992370128631592,0.4428313672542572,0.18148474395275116,0.32400381565093994,0.416110098361969,0.1741073876619339,0.35035309195518494,0.40964648127555847,0.17312239110469818
img_09.jpg,0,0.9998462796211243,0,0.6164088249206543,0.6438852548599243,-1.5342491678893566e-05,0.5617072582244873,0.6446192860603333,0.032161470502614975,0.5231748819351196,0.6235744953155518,0.04535628855228424,0.4906526207923889,0.6077559590339661,0.043492190539836884,0.4631597399711609,0.5834254026412964,0.034079041332006454,0.5619314312934875,0.5646591186523438,0.09781660884618759,0.5233215093612671,0.5485802292823792,0.0923500508069992,0.4960024356842041,0.5542365312576294,0.06629740446805954,0.47809866070747375,0.5680415034294128,0.045908305794000626,0.571775496006012,0.551430344581604,0.07055060565471649,0.5254025459289551,0.525168240070343,0.0625699982047081,0.4901915192604065,0.5373705625534058,0.023128438740968704,0.47195619344711304,0.5610388517379761,-0.0035181287676095963,0.5814623832702637,0.5426166653633118,0.04040652886033058,0.5346778631210327,0.5103956460952759,0.03880750760436058,0.5005607008934021,0.5243027806282043,0.011194725520908833,0.48260873556137085,0.5472033619880676,-0.007209083531051874,0.5890032649040222,0.5377143621444702,0.011965935118496418,0.5523415207862854,0.508965253829956,0.012462291866540909,0.5241107940673828,0.5096393823623657,0.0040730577893555164,0.5020484328269958,0.5203695893287659,-0.004965603817254305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
img_049.jpg,0,0,0.9999948740005493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5144592523574829,0.6976251602172852,3.116351945209317e-05,0.6050457954406738,0.6462880969047546,0.010675407946109772,0.6424261331558228,0.5700696706771851,0.014170471578836441,0.6729530692100525,0.4983855187892914,0.003972029313445091,0.6833224892616272,0.4116549491882324,-0.01719108782708645,0.5252547860145569,0.4602130353450775,0.059245575219392776,0.5683143734931946,0.3721761405467987,0.0180672500282526,0.622130274772644,0.3696814477443695,-0.029527753591537476,0.6627825498580933,0.3975290060043335,-0.04378688335418701,0.4898371398448944,0.43495863676071167,0.02498999610543251,0.5039824843406677,0.29937034845352173,0.015779228881001472,0.5408881902694702,0.2065524458885193,-0.022120391950011253,0.5821790099143982,0.1357763409614563,-0.04865976423025131,0.4566350281238556,0.4390828609466553,-0.01595190539956093,0.43689870834350586,0.30292630195617676,-0.018348021432757378,0.4407482445240021,0.20255735516548157,-0.0450064018368721,0.4537794888019562,0.1235453188419342,-0.06552772223949432,0.4292982816696167,0.4638088643550873,-0.0582890585064888,0.39649680256843567,0.3506806194782257,-0.06700121611356735,0.3843470811843872,0.26775670051574707,-0.07634826004505157,0.38265693187713623,0.19316130876541138,-0.08421929180622101
img_013.jpg,0,0,0.9999999403953552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23586302995681763,0.8601526021957397,-0.00021883801673538983,0.4176761209964752,0.8800550699234009,-0.10829160362482071,0.5265226364135742,0.8307321667671204,-0.16399085521697998,0.6043564081192017,0.7774773836135864,-0.18030549585819244,0.6558573246002197,0.7212770581245422,-0.19060911238193512,0.3898862600326538,0.6034488677978516,-0.2026596963405609,0.5517600774765015,0.544492781162262,-0.2210351824760437,0.6219003200531006,0.6089560389518738,-0.1643298715353012,0.6290885210037231,0.6834603548049927,-0.09851584583520889,0.30814841389656067,0.5543237328529358,-0.12886197865009308,0.3998428285121918,0.37602126598358154,-0.16301067173480988,0.4647603929042816,0.25924041867256165,-0.201309934258461,0.5149134397506714,0.1790662407875061,-0.23102536797523499,0.2415788471698761,0.5605523586273193,-0.05177583917975426,0.30444812774658203,0.4092615246772766,-0.054613761603832245,0.3464413583278656,0.3004448115825653,-0.07150300592184067,0.3673705756664276,0.2123863697052002,-0.10287073999643326,0.19994382560253143,0.6056133508682251,0.028027359396219254,0.1715642362833023,0.5058087706565857,0.04622787982225418,0.13314184546470642,0.43282872438430786,0.04579038918018341,0.09920591115951538,0.369381308555603,0.037070631980895996
img_045.jpg,0,0.7496530413627625,0.9995284080505371,0.3559745252132416,0.6754626035690308,-0.00011691253894241527,0.31431224942207336,0.5846792459487915,-0.04410930350422859,0.3558090031147003,0.5055858492851257,-0.0406322181224823,0.43313056230545044,0.4478927552700043,-0.02631297893822193,0.5089589357376099,0.41342341899871826,0.003045857883989811,0.31289705634117126,0.5149383544921875,0.04148587957024574,0.393635630607605,0.45584195852279663,0.04911230877041817,0.44801902770996094,0.43698132038116455,0.017650427296757698,0.4900553822517395,0.4319894313812256,-0.015895206481218338,0.3761345446109772,0.5351215600967407,0.08067857474088669,0.46419557929039,0.478957861661911,0.12254594266414642,0.510453999042511,0.45976096391677856,0.09782044589519501,0.5306112766265869,0.4491218030452728,0.07482246309518814,0.440629243850708,0.5489593148231506,0.11516418308019638,0.5296305418014526,0.49147844314575195,0.1397382616996765,0.5763612389564514,0.4610505700111389,0.10763337463140488,0.5949316620826721,0.438495010137558,0.08758173882961273,0.49387016892433167,0.5578210949897766,0.14511412382125854,0.5583350658416748,0.5163353681564331,0.1464778482913971,0.5983133316040039,0.48646384477615356,0.12882794439792633,0.6207088232040405,0.4518981873989105,0.12484832853078842,0.48332321643829346,0.5899783968925476,-7.182029366958886e-05,0.5545229315757751,0.5366314649581909,-0.019993573427200317,0.5982585549354553,0.49152904748916626,-0.002400282071903348,0.6171305179595947,0.45666074752807617,0.012612500227987766,0.6293204426765442,0.42225098609924316,0.032691001892089844,0.6368985772132874,0.5119331479072571,0.11432582885026932,0.6370399594306946,0.46372660994529724,0.14461083710193634,0.6278107166290283,0.44124799966812134,0.14733172953128815,0.6219149827957153,0.42856720089912415,0.1539185643196106,0.6071420907974243,0.5180556178092957,0.1353132575750351,0.6117674708366394,0.4709934592247009,0.1743847131729126,0.6048726439476013,0.4570664167404175,0.16555793583393097,0.6003009080886841,0.4496127963066101,0.16570594906806946,0.5767969489097595,0.5219773054122925,0.14693112671375275,0.5797149538993835,0.48218268156051636,0.17448198795318604,0.5721469521522522,0.47188302874565125,0.16048657894134521,0.5652551651000977,0.46937695145606995,0.15942083299160004,0.5491816997528076,0.5224332809448242,0.15389296412467957,0.551007091999054,0.4932783544063568,0.18143559992313385,0.5461663603782654,0.48509061336517334,0.1826721578836441,0.5407347679138184,0.4803940951824188,0.1883450299501419
img_034.jpg,0,0,0.9999999403953552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23656679689884186,0.8631069660186768,-0.00020436802878975868,0.4132547974586487,0.8854274749755859,-0.11126519739627838,0.5209543108940125,0.8393312096595764,-0.17110542953014374,0.598624050617218,0.7852141261100769,-0.19485095143318176,0.6526172161102295,0.7298129796981812,-0.21297845244407654,0.3878915309906006,0.6105340123176575,-0.20917081832885742,0.5487832427024841,0.5492879152297974,-0.21971428394317627,0.6154963970184326,0.6119183897972107,-0.15581949055194855,0.6231427192687988,0.6838365197181702,-0.08806252479553223,0.3060199022293091,0.5615417957305908,-0.13724899291992188,0.4018670916557312,0.3889906406402588,-0.1644277572631836,0.4648088216781616,0.27640095353126526,-0.19659952819347382,0.5096554756164551,0.1979598104953766,-0.22608739137649536,0.23940564692020416,0.5675168633460999,-0.061600878834724426,0.3022672235965729,0.4186689257621765,-0.06546558439731598,0.34333333373069763,0.3128952085971832,-0.08448102325201035,0.36392641067504883,0.22717630863189697,-0.11715290695428848,0.1978013515472412,0.6119706630706787,0.01724734902381897,0.16885648667812347,0.5132704973220825,0.032324522733688354,0.1316404789686203,0.44192638993263245,0.02957148849964142,0.09954015910625458,0.37999266386032104,0.017399484291672707
img_032.jpg,0,0,0.9999998211860657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23527653515338898,0.873771071434021,-0.00022411355166696012,0.41533660888671875,0.8935257196426392,-0.10068795084953308,0.526849091053009,0.8534615635871887,-0.1615101397037506,0.6052316427230835,0.8045204281806946,-0.18983539938926697,0.6602382659912109,0.752260684967041,-0.21525536477565765,0.3992845118045807,0.6190945506095886,-0.19736234843730927,0.5572168827056885,0.5552651882171631,-0.2120499461889267,0.6251835823059082,0.610451877117157,-0.15618029236793518,0.6379640102386475,0.6768668293952942,-0.0933682769536972,0.31466102600097656,0.5717101693153381,-0.1380680501461029,0.40851807594299316,0.406812846660614,-0.16650263965129852,0.469327837228775,0.29469016194343567,-0.20635885000228882,0.5132305026054382,0.20941203832626343,-0.24277959764003754,0.24557702243328094,0.5784566402435303,-0.07365305721759796,0.30797284841537476,0.4310091733932495,-0.08141489326953888,0.350125789642334,0.3236267566680908,-0.0991414338350296,0.37009769678115845,0.23690053820610046,-0.13233506679534912,0.19900937378406525,0.6229327917098999,-0.005333258770406246,0.16618844866752625,0.5228329300880432,0.0030798418447375298,0.12637878954410553,0.4536694884300232,0.00044208834879100323,0.0900743305683136,0.3951657712459564,-0.01211614441126585
img_020.jpg,0,0.9289041757583618,0,0.6913707852363586,0.7975137233734131,-0.00019146488921251148,0.5768799185752869,0.8061901926994324,-0.2346234768629074,0.4488014280796051,0.7447668313980103,-0.331773966550827,0.320211797952652,0.6686467528343201,-0.354708194732666,0.24591612815856934,0.5777809619903564,-0.34839317202568054,0.6648074984550476,0.5091642141342163,-0.36086520552635193,0.4678208827972412,0.37711215019226074,-0.3635934889316559,0.35225021839141846,0.4404436945915222,-0.3048703968524933,0.3043428659439087,0.5054764151573181,-0.25107747316360474,0.6800077557563782,0.4629177749156952,-0.22103601694107056,0.46315136551856995,0.35755234956741333,-0.23169904947280884,0.3542572855949402,0.43270400166511536,-0.18693308532238007,0.3234984874725342,0.4982656240463257,-0.15369421243667603,0.6704691648483276,0.44512853026390076,-0.07904191315174103,0.48458245396614075,0.37089860439300537,-0.09285617619752884,0.3918997049331665,0.43928325176239014,-0.07438704371452332,0.3693775236606598,0.5153230428695679,-0.0637040063738823,0.6516032814979553,0.44209566712379456,0.04292770102620125,0.5177034735679626,0.39651042222976685,0.040522679686546326,0.44452401995658875,0.4322162866592407,0.03395593538880348,0.41899871826171875,0.4848439395427704,0.02927972748875618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
